Role,Number,Player,Ht,Wt,Yr,G,S,Min.Pct,ORtg,Poss.Pct,Shots.Pct,eFG.Pct,TS.Pct,OR.Pct,DR.Pct,ARate,TORate,Blk.Pct,Stl.Pct,FCper40,FDper40,FTRate,FTM,FTA,FT.Pct,FGM_2,FGA_2,FG_2.Pct,FGM_3,FGA_3,FG_3.Pct,Min.Pct.Rk,ORtg.Rk,Poss.Pct.Rk,Shots.Pct.Rk,eFG.Pct.Rk,TS.Pct.Rk,OR.Pct.Rk,DR.Pct.Rk,ARate.Rk,TORate.Rk,Blk.Pct.Rk,Stl.Pct.Rk,FCper40.Rk,FDper40.Rk,FTRate.Rk,FT.Pct.Rk,FG_2.Pct.Rk,FG_3.Pct.Rk,NationalRank,Team,Year,PlayerId
Significant Contributor,11,Colin Castleton,6-11,235,So,25,NA,15.7,113.4,20.8,17.1,54,61.1,10.7,7.4,7.4,18.3,6.1,0.9,3.9,4.7,58,24,29,0.828,27,46,0.587,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2020,42288
Role Player,55,Eli Brooks,6-1,185,Jr,30,30,76.6,103.2,17.7,19.8,50.2,52.2,2,10.9,10.9,12.9,0.5,1.5,1.5,2.4,17,35,48,0.729,64,140,0.457,52,143,0.364,494,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,NA,31,NA,NA,NA,NA,43,National Rank,Michigan,2020,40561
Role Player,21,Franz Wagner,6-9,205,Fr,27,27,66.1,105.5,18.5,20.3,53.4,56.6,3.4,5.9,5.9,15,1.8,2.4,3.3,2.8,21.6,45,54,0.833,72,118,0.61,41,132,0.311,NA,NA,NA,NA,337,348,NA,NA,NA,NA,NA,476,NA,NA,NA,NA,116,NA,National Rank,Michigan,2020,46113
Role Player,2,Isaiah Livers,6-7,230,Jr,21,21,52.8,117.2,17.9,21.1,54.6,59,3,6.4,6.4,8.8,2.1,0.8,2.9,2.8,22.1,44,46,0.957,52,106,0.491,41,102,0.402,NA,152,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,143,National Rank,Michigan,2020,40700
Role Player,0,David DeJulius,6-0,190,So,31,1,51.5,108.4,17.2,18.7,50,53.1,1.3,12.7,12.7,10.3,0.1,1.2,2.3,3,28.3,37,51,0.725,45,97,0.464,30,83,0.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,326,NA,NA,NA,NA,455,National Rank,Michigan,2020,42286
Role Player,5,Adrien Nunez,6-6,210,So,22,4,13.2,79.8,16.4,21.1,41.4,41.5,0.7,2,2,12.8,0.6,1,4.1,1.5,3.9,1,2,0.5,5,9,0.556,11,43,0.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2020,42287
Limited Role,23,Brandon Johns,6-8,235,So,30,11,46.8,112.5,15.2,14.7,56.6,58.4,7.4,3.5,3.5,13.6,3.3,1.4,2.9,3.2,41.4,34,53,0.642,44,73,0.603,19,55,0.345,NA,312,NA,NA,NA,NA,NA,NA,NA,357,337,NA,NA,NA,NA,NA,139,NA,National Rank,Michigan,2020,42290
Benchwarmer,22,Cole Bajema,6-7,175,Fr,10,NA,3,142.8,16.6,23.7,92.3,93.2,0,0,0,18.8,2.5,3.1,3.2,2.4,15.4,2,2,0.999,6,6,0.999,4,7,0.571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2020,46115
Benchwarmer,24,CJ Baird,6-5,225,Jr,7,NA,2.3,89,14.3,16.2,50,50.3,0,0,0,14,3.2,0,4.1,2.7,28.6,1,2,0.5,2,3,0.667,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan,2020,41964
Go-to Guys,5,Cassius Winston,6-1,185,Sr,30,30,78.9,112.3,29.1,28.6,53.6,58.5,0.7,36,36.6,19.5,0.1,2.1,2.4,4.8,32.7,115,135,0.852,112,244,0.459,73,169,0.432,4,325,79,143,326,224,NA,NA,19,NA,NA,NA,416,315,NA,99,NA,51,National Rank,Michigan St.,2020,38260
Significant Contributor,23,Xavier Tillman,6-8,245,Jr,31,31,80.2,116.5,21.6,20.4,57.2,59.3,9.9,18.1,18.1,16.4,7,2.1,3.3,4.2,41,82,123,0.667,152,250,0.608,13,50,0.26,345,174,NA,NA,133,178,237,78,495,NA,75,NA,NA,NA,294,NA,121,NA,National Rank,Michigan St.,2020,41760
Significant Contributor,2,Rocket Watts,6-2,185,Fr,27,16,48.5,95.2,22.1,26.9,46,48.2,0.8,14,14.2,16.6,0,1.2,2.9,2.6,12.6,24,30,0.8,59,118,0.5,34,121,0.281,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Michigan St.,2020,46676
Role Player,11,Aaron Henry,6-6,210,So,30,29,70.4,102.2,19.6,19.7,50.2,52.7,4.2,17.8,17.8,20.5,2.1,1.6,2.3,3,25.2,45,64,0.703,81,164,0.494,31,90,0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,NA,NA,NA,NA,NA,National Rank,Michigan St.,2020,42292
Role Player,30,Marcus Bingham,6-11,225,So,31,16,27.7,101.3,18.4,18.7,42.6,46.7,10.6,6.1,6.1,12.7,13,1.2,3.8,4,43.2,26,41,0.634,33,67,0.493,5,28,0.179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2020,42295
Role Player,3,Foster Loyer,6-0,175,So,31,1,18.8,122.8,17.6,16.8,60.3,65.7,0.5,21,21.8,19.7,0,1.2,4.5,3.4,37.9,20,22,0.909,8,18,0.444,18,40,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2020,42291
Limited Role,44,Gabe Brown,6-7,210,So,31,16,54.8,118.7,13.4,16.4,53,57.6,4.7,4.1,4.1,10.2,1.7,0.7,1.6,2.4,23,36,38,0.947,41,74,0.554,31,91,0.341,NA,113,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,62,NA,NA,NA,365,NA,National Rank,Michigan St.,2020,42294
Limited Role,25,Malik Hall,6-7,215,Fr,31,9,39.9,120.4,15,13.3,57.2,60.6,9.1,13.3,13.3,17.1,2.1,1.2,6.1,3.1,45.4,32,44,0.727,45,76,0.592,7,21,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2020,46671
Limited Role,15,Thomas Kithier,6-8,230,So,29,5,29.1,131.3,12.1,11.4,68,66.2,13.4,10.7,10.7,15.8,1.8,0.3,7,1.9,21.3,6,13,0.462,40,59,0.678,1,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2020,42293
Limited Role,0,Kyle Ahrens,6-6,210,Sr,27,1,28.6,99.7,14.2,14.9,53.9,56.4,3.3,6.6,6.6,24.1,0,1.9,3,2.1,19.2,12,15,0.8,9,22,0.409,22,56,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2020,31033
Limited Role,34,Julius Marble,6-8,225,Fr,27,NA,12.2,109,15.7,14.3,56.2,58,9.4,3.5,3.5,17.1,1.4,0.4,5.3,3.9,56.2,11,18,0.611,18,31,0.581,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2020,46674
Benchwarmer,41,Conner George,6-4,205,Sr,14,NA,4,96,21,21.6,37.5,39.8,18.9,3.4,3.4,11,2.1,0,4.8,4.1,37.5,3,6,0.5,3,9,0.333,2,7,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2020,38355
Benchwarmer,10,Jack Hoiberg,5-11,175,So,14,1,3.3,115.2,29.5,19.8,37.5,50.9,2.9,50,50.1,14.3,0,2.8,5.8,9.3,116.7,10,14,0.714,3,8,0.375,1,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Michigan St.,2020,40725
Significant Contributor,23,CJ Jones,6-5,175,Jr,27,27,83.1,105.5,21.4,26.2,53.4,56.6,1.2,7.3,7.3,14.1,1.2,1.1,2.2,3,19.9,61,71,0.859,81,176,0.46,73,181,0.403,194,NA,NA,312,34,351,NA,NA,NA,422,NA,NA,265,NA,NA,77,NA,133,National Rank,Middle Tennessee,2020,38327
Significant Contributor,55,Antonio Green,6-2,190,Sr,28,17,79.7,90.7,21.2,23.3,42.1,46.1,1.2,17.7,17.7,18.1,0.4,1.9,3.1,2.9,21,52,64,0.812,40,103,0.388,59,202,0.292,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,National Rank,Middle Tennessee,2020,32002
Significant Contributor,3,Donovan Sims,6-1,160,Jr,28,28,74,88.4,20.7,20.3,44.5,47.4,1.1,22.5,22.5,24,0.5,2.9,2.8,2.8,22.4,39,55,0.709,42,112,0.375,45,134,0.336,NA,NA,NA,NA,NA,NA,NA,NA,273,NA,NA,195,NA,NA,NA,NA,NA,NA,National Rank,Middle Tennessee,2020,40525
Significant Contributor,13,Jayce Johnson,6-5,210,So,28,20,61,88.7,21.8,18.8,42.5,45.4,7.3,18.1,18.1,21.1,1.3,2.1,5,4.4,50,51,94,0.543,77,176,0.438,2,12,0.167,NA,NA,NA,NA,NA,NA,NA,NA,498,NA,NA,NA,NA,484,147,NA,NA,NA,National Rank,Middle Tennessee,2020,43546
Significant Contributor,21,Jo'Vontae Millner,6-6,210,Jr,18,8,26.2,94.3,21.9,20.2,49.4,52.8,10.7,9.5,9.5,24.5,1.1,1.1,7.3,3.3,29.9,19,26,0.731,25,53,0.472,12,34,0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2020,38907
Role Player,4,Tyson Jackson,6-9,245,Fr,28,20,50.9,85.7,16.4,13.8,49.6,50.4,8.4,6,6,28.4,3.6,1,5.3,2.7,34.8,21,40,0.525,57,115,0.496,0,0,0,NA,NA,NA,NA,NA,NA,376,42,NA,NA,293,NA,NA,NA,NA,NA,NA,NA,National Rank,Middle Tennessee,2020,45995
Role Player,22,Reggie Scurry,6-6,240,Sr,20,20,43,115.1,17.4,15.9,59.8,61.9,9.5,9.2,9.2,16.8,3.6,1.2,4.4,3.9,53.6,40,60,0.667,67,110,0.609,0,2,0,NA,218,NA,NA,NA,NA,266,NA,NA,NA,298,NA,NA,NA,NA,NA,119,NA,National Rank,Middle Tennessee,2020,41454
Role Player,5,Eli Lawrence,6-5,185,Fr,28,NA,36.8,98,19.7,21.7,48.1,51,5.1,9.8,9.8,16.6,0.8,2.7,4.5,3,24.4,23,32,0.719,24,52,0.462,26,79,0.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2020,46003
Role Player,1,Tyler Millin,6-7,200,Fr,23,NA,21.8,75.7,19.3,20.2,38.9,39,5.6,4.1,4.1,17.9,3.5,1.4,5.5,3.4,33.3,9,24,0.375,13,27,0.481,10,45,0.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2020,45972
Limited Role,0,Anthony Crump,6-8,200,Fr,22,NA,22.4,89,13.2,7.1,46.1,51,4.2,13.1,13.1,28.8,1.3,2.5,5.5,4.2,138.5,20,36,0.556,9,23,0.391,2,3,0.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Middle Tennessee,2020,43544
Major Contributor,20,Darius Roy,6-2,185,Sr,29,23,84,101.6,24.8,26.3,46.7,51.6,1.9,18.8,18.8,16.1,0.8,2.5,3,4.6,30.4,97,119,0.815,90,219,0.411,62,173,0.358,163,NA,353,303,NA,NA,NA,NA,462,NA,NA,419,NA,401,NA,223,NA,49,National Rank,Milwaukee,2020,38416
Major Contributor,3,Te'Jon Lucas,6-2,180,Jr,28,28,80.4,102.3,25.3,22.7,48.6,54.1,1.6,31.3,31.3,21.4,0.6,3.2,3.6,5,40.6,103,131,0.786,97,201,0.483,40,122,0.328,333,NA,319,NA,NA,NA,NA,NA,67,NA,NA,131,NA,273,306,349,NA,NA,National Rank,Milwaukee,2020,39691
Significant Contributor,1,DeAndre Abram,6-8,210,Sr,28,19,64.3,91.8,21.1,24.4,44.2,46,5.7,5.3,5.3,14.8,3.5,1.3,3.2,3.3,19.8,34,55,0.618,63,150,0.42,40,128,0.312,NA,NA,NA,NA,NA,NA,NA,172,NA,NA,316,NA,NA,NA,NA,NA,NA,NA,National Rank,Milwaukee,2020,30603
Significant Contributor,4,Wil Sessoms,6-9,225,Sr,26,2,26.4,93,20.2,16.2,49.3,51.1,12.4,5.2,5.2,23.3,4.4,0.5,8.4,4.7,55.3,23,42,0.548,36,68,0.529,1,8,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2020,43144
Significant Contributor,2,Harrison Henderson,6-10,240,Jr,25,NA,17.4,81.7,22.5,19.5,39.2,46.5,6.1,2,2,24.5,2.8,0.8,8.7,5.2,53.3,23,32,0.719,22,51,0.431,1,9,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2020,38665
Role Player,24,Josh Thomas,6-4,205,Jr,29,19,74.3,95.5,18.8,20.4,48.9,49.4,4.2,12.9,12.9,18.2,0.7,0.9,2.9,2.7,16,23,43,0.535,104,194,0.536,18,74,0.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Milwaukee,2020,45646
Role Player,12,Amir Allen,6-8,225,Jr,22,9,23.9,107.6,16.7,11.6,44.9,50.4,19.7,4,4,16.8,4.8,0.8,6.2,4.9,87.8,26,43,0.605,22,48,0.458,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2020,43146
Limited Role,13,Courtney Brown,6-7,205,Fr,29,16,50.9,90,12.4,14.4,44.2,46.7,3.1,2.2,2.2,18.2,0.9,1.1,4.6,1.9,13.1,14,17,0.824,11,35,0.314,31,95,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Milwaukee,2020,45627
Limited Role,5,CJ Wilbourn,6-7,233,Fr,29,28,46.2,101.1,13.6,12.7,48.1,50.8,8.7,4.6,4.6,17.5,1.5,0.7,5.7,3,38.5,25,40,0.625,44,80,0.55,4,24,0.167,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,NA,National Rank,Milwaukee,2020,45606
Limited Role,10,Arturro Bingham,6-5,195,So,22,NA,14.3,109.2,14.6,19,49,50,4.4,9.3,9.3,9.2,0.7,1.7,5.9,1.6,4.2,2,2,0.999,4,10,0.4,13,38,0.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2020,45610
Limited Role,34,Tyler Behrendt,5-11,175,Jr,16,NA,10.2,116.2,12.1,9.4,73.5,75.6,2.6,14,14,31.1,0.9,2.4,4.3,2.4,35.3,5,6,0.833,2,5,0.4,7,12,0.583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2020,42093
Benchwarmer,22,Shae Mitchell,6-7,205,Fr,14,1,7.4,80.4,17.7,19,36,40.6,4.8,2.2,2.2,18.2,2.6,1.3,2.7,3.3,28,5,7,0.714,3,11,0.273,4,14,0.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Milwaukee,2020,43147
Go-to Guys,25,Daniel Oturu 8,6-10,240,So,31,31,84,112,28.4,26.9,58.5,61.2,12,7.9,7.9,17.5,7.1,1,3.2,5.6,42.8,128,181,0.707,219,371,0.59,19,52,0.365,165,341,113,267,83,9,91,89,NA,NA,7,NA,NA,11,261,NA,183,NA,National Rank,Minnesota,2020,42298
Major Contributor,5,Marcus Carr,6-2,195,So,31,31,91.4,106.8,26,23.4,45.8,50.2,2.9,36.1,36.1,16.4,0.3,1.4,3.1,4.8,40,112,160,0.7,105,256,0.41,52,144,0.361,22,NA,26,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,32,324,NA,NA,457,National Rank,Minnesota,2020,41196
Role Player,22,Gabe Kalscheur,6-4,200,So,31,31,82.4,99.9,18.4,21.9,48.8,50.3,1.8,8.9,8.9,14.2,0.8,1.8,3.1,2.3,13,31,44,0.705,51,115,0.443,76,223,0.341,226,NA,NA,NA,NA,NA,NA,NA,NA,429,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Minnesota,2020,42297
Role Player,30,Alihan Demir,6-9,235,Sr,31,30,61.6,104.2,16.9,17.7,44.1,48.2,6.1,11.3,11.3,12.8,1.7,1.3,3.6,2.8,26,41,53,0.774,72,152,0.474,12,52,0.231,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Minnesota,2020,40098
Role Player,35,Isaiah Ihnen,6-9,210,Fr,21,NA,19,106.1,16,17.1,56.6,57.3,6.8,9.6,9.6,21.8,3.7,1.2,4,1.4,3.3,2,2,0.999,9,16,0.562,17,45,0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,2020,46679
Limited Role,0,Payton Willis,6-4,200,Jr,27,25,65.5,111.8,14.4,18.4,50.7,51.6,1.6,12.2,12.2,8.6,1,1.5,2.1,1.6,7.1,12,16,0.75,29,65,0.446,57,161,0.354,NA,351,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,245,NA,NA,NA,NA,NA,National Rank,Minnesota,2020,39475
Limited Role,1,Tre' Williams,6-5,195,Fr,31,5,40.3,81.4,14.3,14.4,36.2,39.1,2.4,9,9,19.8,1.4,1.2,3.6,2.3,23.9,16,26,0.615,14,47,0.298,17,62,0.274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Minnesota,2020,45626
Limited Role,21,Jarvis Omersa,6-6,235,So,31,1,28.7,102.3,12.2,10.2,50.9,47.9,10.3,9.5,9.5,19,4.4,2.5,6.9,2.1,29.1,4,16,0.25,28,54,0.519,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,2020,42296
Nearly Invisible,42,Michael Hurt,6-7,220,Sr,25,1,19.8,88.8,11.1,8.9,50,48.8,3.5,11.9,11.9,30.3,1.6,0,1.8,1.6,18.2,2,6,0.333,9,19,0.474,5,14,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,2020,39346
Benchwarmer,3,Bryan Greenlee,6-0,190,Fr,19,NA,3.8,46.4,16.8,11.1,31.2,31.2,0,14,14,51.6,0,2.5,2.5,1.3,0,0,0,0,1,5,0.2,1,3,0.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,2020,45632
Benchwarmer,32,Sam Freeman,6-10,240,Fr,8,NA,2.3,94.5,29.4,18.4,25,44.8,22.5,6.1,6.1,20.9,0,4.1,6.9,8.7,112.5,7,9,0.778,2,8,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Minnesota,2020,45647
Go-to Guys,4,Breein Tyree,6-2,195,Sr,31,30,82.1,104.8,29,32,49.5,55.2,1.1,18,18,14.4,0.4,2.2,2.5,5.6,38.5,148,180,0.822,135,289,0.467,64,178,0.36,241,NA,86,41,NA,NA,NA,NA,NA,471,NA,NA,453,128,373,191,NA,478,National Rank,Mississippi,2020,38192
Significant Contributor,2,Devontae Shuler,6-2,190,Jr,32,32,80.5,100.8,21,22,49.4,51.5,2.5,21.6,21.6,16.3,1,3,2.4,3.6,31.3,62,99,0.626,90,192,0.469,44,124,0.355,328,NA,NA,NA,NA,NA,NA,NA,318,NA,NA,162,364,NA,NA,NA,NA,NA,National Rank,Mississippi,2020,40501
Significant Contributor,3,Khadim Sy,6-10,240,Jr,31,29,55.8,102.5,20.9,20.3,54.2,57.9,7.6,7.1,7.1,20.2,3.9,1.7,6.2,4.1,41.6,61,84,0.726,99,176,0.562,7,26,0.269,NA,NA,NA,NA,NA,NA,472,254,NA,NA,256,NA,NA,NA,NA,NA,308,NA,National Rank,Mississippi,2020,39123
Role Player,5,KJ Buffen,6-7,225,So,32,32,71.5,106.6,19.5,19,51.5,55,8.2,12.1,12.1,15.8,3.4,2.9,4.3,4,45,74,109,0.679,117,221,0.529,5,21,0.238,NA,NA,NA,NA,NA,NA,404,NA,NA,NA,319,202,NA,NA,22,NA,NA,NA,National Rank,Mississippi,2020,42402
Role Player,0,Blake Hinson,6-7,229,So,28,27,66.4,92.9,19.9,20.7,48.8,51.6,4.7,9.4,9.4,21.2,1.2,1.1,4.2,3.1,26.1,45,64,0.703,52,104,0.5,45,141,0.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Mississippi,2020,42397
Role Player,13,Bryce Williams,6-2,180,Jr,29,2,28.5,86.9,16.3,12.2,49.2,57.2,1.3,11,11.8,33.9,1.5,2.5,5.5,3.4,56.5,29,35,0.829,14,37,0.378,11,25,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2020,46798
Role Player,23,Sammy Hunter,6-9,228,Fr,27,1,23.9,91.1,16.4,16.7,41.5,46.5,5.3,7.1,7.1,17.2,1.5,1.1,6.1,3.2,38,19,27,0.704,28,63,0.444,1,8,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2020,46776
Limited Role,1,Austin Crowley,6-5,190,Fr,32,1,41.3,96.3,12.7,11.4,43.5,47.7,2.9,18,18.5,22.4,0.4,1.3,2.9,2.1,28.6,18,24,0.75,20,45,0.444,11,39,0.282,NA,NA,NA,NA,NA,NA,NA,NA,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Mississippi,2020,46770
Nearly Invisible,14,Antavion Collum,6-7,224,Fr,22,NA,17.4,78.9,10.5,8.7,33.3,41,3.1,6.3,6.3,24.7,0,2.3,4.3,2.5,55.6,10,15,0.667,6,14,0.429,2,13,0.154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2020,46762
Nearly Invisible,11,Franco Miller,6-3,199,Fr,19,1,10.6,37.2,11.6,9.5,13.9,15.8,2.6,7.5,7.5,40.2,0,0.4,3.8,1.4,11.1,1,2,0.5,1,4,0.25,1,14,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2020,42401
Benchwarmer,15,Luis Rodriguez,6-6,215,So,5,5,8.9,111.6,17.5,15.1,37.5,45.9,11.2,21.8,21.8,8.7,2,2.5,1.7,4.4,66.7,11,16,0.688,9,17,0.529,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2020,42403
Benchwarmer,10,Carlos Curry,6-11,240,Fr,17,NA,6,80.4,11.7,13.9,40,40,4.5,4.9,4.9,19.2,2.9,2.2,8.2,1.1,0,0,0,0,6,15,0.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi,2020,42400
Go-to Guys,1,Reggie Perry,6-10,250,So,31,31,77.7,112.9,29.1,27.5,53.1,58.7,12.4,16.1,16.1,19.1,4.1,1.6,4,6.1,53,149,194,0.768,160,295,0.542,23,71,0.324,449,297,77,22,368,204,62,51,NA,NA,238,NA,NA,64,106,456,454,NA,National Rank,Mississippi St.,2020,42405
Major Contributor,23,Tyson Carter,6-4,175,Sr,31,16,71.8,109.8,25,27.7,48.4,54.4,0.6,21,21.7,17.6,0.5,2.3,3.1,4.3,34,101,116,0.871,84,173,0.486,54,168,0.321,NA,458,337,197,NA,NA,NA,NA,316,NA,NA,NA,NA,498,NA,57,NA,NA,National Rank,Mississippi St.,2020,39800
Significant Contributor,0,Nick Weatherspoon,6-2,185,Jr,21,21,51.4,102,23.6,21.9,45.6,52.6,1.9,26.2,26.2,23.3,1.6,1.8,4.2,4.3,42.5,68,82,0.829,76,162,0.469,8,31,0.258,NA,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,NA,NA,NA,167,NA,NA,National Rank,Mississippi St.,2020,41358
Role Player,12,Robert Woodard,6-7,235,So,31,31,82.4,109.2,18,19.5,54.9,56.4,8.2,7.6,7.6,18.8,3.4,2,2.3,2.9,28.4,50,78,0.641,106,205,0.517,30,70,0.429,223,488,NA,NA,24,367,408,NA,NA,NA,317,NA,312,NA,NA,NA,NA,57,National Rank,Mississippi St.,2020,42407
Role Player,5,Iverson Molinar,6-3,195,Fr,31,8,38.4,110.5,19.8,19.9,53.8,58.4,2.1,16,16.4,20.1,0.9,1,4,3.9,42.8,43,56,0.768,51,96,0.531,13,35,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi St.,2020,46804
Limited Role,3,DJ Stewart,6-6,205,Fr,31,17,74,104.8,15,16.9,51.6,54.2,1.2,9.5,9.5,19,0.8,2,3.1,2.6,27.9,42,60,0.7,72,136,0.529,26,79,0.329,NA,NA,NA,NA,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Rank,Mississippi St.,2020,42406
Limited Role,24,Abdul Ado,6-11,255,Jr,31,31,70.7,112.5,12.3,9.6,59.5,60.5,14.1,3.8,3.8,23.1,7.3,1.1,3.7,2.6,55.2,39,64,0.609,69,116,0.595,0,0,0,NA,321,NA,NA,66,123,28,NA,NA,NA,65,NA,NA,NA,86,NA,171,NA,National Rank,Mississippi St.,2020,38000
Nearly Invisible,22,KeyShawn Feazell,6-8,225,Jr,24,NA,20.4,75.8,11.7,10.3,38.9,41.5,4.9,5.9,5.9,34.3,1.3,0.7,3.6,1.7,22.2,5,8,0.625,8,20,0.4,4,16,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mississippi St.,2020,41065
